level_0,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,gyro-x,gyro-y,gyro-z,accel-x,accel-y,accel-z,activity code,index,user,serial,csv,standard activity code
959,-0.38877523,-1.3821152,-2.200465,-0.071099214,0.982252,-0.17356154,-0.04826171,-0.07501594,-0.013572825,0.19678631305291894,0.1501613485135998,-0.021363743045300667,3,959,24,6,std_6/sub_24.csv,1
960,-0.39534348,-1.382939,-2.2043862,-0.07192007,0.98240703,-0.17235595,-0.05304963,-0.05853632,-0.022010513,0.008504885211028459,-0.12246558395610455,-0.19247458077771737,3,960,24,6,std_6/sub_24.csv,1
961,-0.3984388,-1.3805193,-2.2033768,-0.073384196,0.98195124,-0.17430872,0.00055876444,-0.11160477,-0.01035751,-0.1584105575170742,-0.04300470941584246,-0.10504243598207509,3,961,24,6,std_6/sub_24.csv,1
962,-0.40556943,-1.3806517,-2.2044191,-0.07456275,0.98197716,-0.17367822,-0.014509893,-0.11052973,0.03807451,-0.16096577648373617,0.03899452040523138,0.11913977905314115,3,962,24,6,std_6/sub_24.csv,1
963,-0.39705455,-1.385196,-2.1912663,-0.07136395,0.9828256,-0.17017442,-0.029312102,-0.08009446,0.06784073,0.0031582261886885154,-0.06778617422445345,0.16831544670446172,3,963,24,6,std_6/sub_24.csv,1
964,-0.3944943,-1.3861762,-2.183388,-0.0705527,0.98300594,-0.16947958,-0.0048279082,-0.11787736,0.04366032,-0.2383034347828319,0.009410959132696453,-0.021619726077791546,3,964,24,6,std_6/sub_24.csv,1
965,-0.38389426,-1.3871292,-2.1675267,-0.06840572,0.9831806,-0.16933526,-0.0054434706,-0.07551731,0.06650279,0.1180787496747395,-0.019795754031927737,0.05609786976055842,3,965,24,6,std_6/sub_24.csv,1
966,-0.36037087,-1.3899419,-2.1406724,-0.06342265,0.98369056,-0.16832536,-0.006590599,-0.0682448,0.063817896,0.0755180759183255,0.11385899142205214,0.17045992584281552,3,966,24,6,std_6/sub_24.csv,1
967,-0.35177493,-1.3935833,-2.128006,-0.060746163,0.9843383,-0.1654848,-0.028442265,-0.079549275,0.039082356,0.1971146380360166,-0.030226656389969332,0.25493081266984924,3,967,24,6,std_6/sub_24.csv,1
968,-0.34046036,-1.3956559,-2.1125352,-0.05818078,0.9847022,-0.16425134,0.008501838,-0.08699501,0.07120666,-0.0744249437697415,-0.0627582946083609,0.05160095893923141,3,968,24,6,std_6/sub_24.csv,1
969,-0.3321702,-1.394973,-2.0981445,-0.05704163,0.9845828,-0.16535354,0.02420128,-0.13852115,0.060671143,-0.05804232755134132,0.04952193337426624,0.11381069865504166,3,969,24,6,std_6/sub_24.csv,1
970,-0.31688678,-1.3969461,-2.0749416,-0.053899966,0.98492634,-0.16436635,0.0060406094,-0.1539851,0.06468238,0.3528647155481258,0.004404018890640612,0.2855911749208242,3,970,24,6,std_6/sub_24.csv,1
971,-0.30414748,-1.3983476,-2.0562572,-0.05139011,0.98516744,-0.16371787,0.00037325636,-0.07842717,0.025332738,0.32277035708029933,0.03989841900958401,0.10995074451997554,3,971,24,6,std_6/sub_24.csv,1
972,-0.301906,-1.3987949,-2.0519276,-0.05088973,0.9852442,-0.16341564,-0.015478938,-0.017477728,-0.023118638,0.32111013420537426,0.09211945469809199,0.08191744794467837,3,972,24,6,std_6/sub_24.csv,1
973,-0.2924621,-1.3997703,-2.0448823,-0.049069412,0.9854104,-0.16296577,-0.026785456,0.09372141,-0.041311167,0.4100977928370622,-0.006303611861951864,0.07869527503881199,3,973,24,6,std_6/sub_24.csv,1
974,-0.27482843,-1.4026978,-2.034638,-0.04540193,0.9859047,-0.16103213,-0.024084272,0.15210995,-0.035641752,0.4055203775234557,0.005607614066183911,0.22660577816557306,3,974,24,6,std_6/sub_24.csv,1
975,-0.27670157,-1.4033718,-2.0436015,-0.045529485,0.9860176,-0.1603034,-0.014193605,0.12083418,-0.058777507,0.15622418000309138,-0.07022148203253163,0.039962929139833035,3,975,24,6,std_6/sub_24.csv,1
976,-0.26780534,-1.400668,-2.0406053,-0.04479392,0.98556316,-0.16327316,0.0066465084,0.102760084,-0.009315623,0.3128089078181945,-0.13882311946717352,-0.24927140373396373,3,976,24,6,std_6/sub_24.csv,1
977,-0.2434168,-1.3980643,-2.022174,-0.041432038,0.9851192,-0.16681024,0.014026625,0.14947261,0.0076901037,0.41216037339783845,0.17541639412432555,-0.02611909682609576,3,977,24,6,std_6/sub_24.csv,1
978,-0.23250066,-1.3994126,-2.0242188,-0.039291956,0.9853493,-0.16595325,-0.046557397,0.35688946,-0.017663324,0.5505999573113771,0.034919000997228056,0.33713126909719116,3,978,24,6,std_6/sub_24.csv,1
979,-0.22570093,-1.4020106,-2.0389276,-0.037597246,0.9857897,-0.16372937,-0.047588192,0.44788173,-0.078120604,-0.11330094283038664,0.10616753912942922,0.13343021690497092,3,979,24,6,std_6/sub_24.csv,1
980,-0.24705903,-1.4031253,-2.0830817,-0.040807784,0.9859763,-0.16181695,-0.061763242,0.44559252,-0.15146117,-0.14312680958118842,0.02333358068346105,-0.0035133893406417887,3,980,24,6,std_6/sub_24.csv,1
981,-0.27241683,-1.4039539,-2.1313524,-0.044687875,0.9861142,-0.15994725,-0.05076881,0.45054162,-0.16803975,0.11788174950202725,-0.017642248586159735,-0.1992959901854075,3,981,24,6,std_6/sub_24.csv,1
982,-0.31521654,-1.4038373,-2.2019053,-0.05151412,0.98609424,-0.15799436,-0.08160537,0.64002734,-0.26600266,0.14941194175283168,0.1461101821720053,0.2395938201589487,3,982,24,6,std_6/sub_24.csv,1
983,-0.3525619,-1.4056513,-2.277993,-0.05677277,0.98639476,-0.15428366,-0.1162263,0.80637354,-0.18142466,0.30939520192610975,-0.16515975318384263,0.3761315237762166,3,983,24,6,std_6/sub_24.csv,1
984,-0.36200416,-1.4074935,-2.3275075,-0.057571426,0.98669624,-0.1520431,-0.06311575,0.75054425,-0.12454392,-0.5708680922263215,0.0017780425615007871,-0.019283434837572982,3,984,24,6,std_6/sub_24.csv,1
985,-0.3675552,-1.4061683,-2.366355,-0.05889395,0.98647887,-0.15293609,0.008427795,0.568491,-0.12440841,-0.5805344755184958,-0.011838351097536198,-0.2918662468311771,3,985,24,6,std_6/sub_24.csv,1
986,-0.36598527,-1.404163,-2.3902147,-0.059354514,0.98614913,-0.15488341,0.0016585625,0.47719792,-0.047841605,0.16771307964815693,-0.1540651784670586,-0.1334333365065365,3,986,24,6,std_6/sub_24.csv,1
987,-0.3402145,-1.4038534,-2.3889098,-0.055450074,0.98609734,-0.15663904,0.01905899,0.5083348,0.034925535,0.2236943899792304,-0.08960544768818782,-0.2426579604625442,3,987,24,6,std_6/sub_24.csv,1
988,-0.2983969,-1.4036525,-2.3735204,-0.048909083,0.986064,-0.15902077,0.010390653,0.5363325,0.049700934,-0.27743162344823064,-0.009163764704186863,-0.19100129191645507,3,988,24,6,std_6/sub_24.csv,1
989,-0.26193154,-1.4043939,-2.3600225,-0.04289251,0.9861868,-0.15998095,-0.005056374,0.3787785,0.040379558,-0.7224530953596913,-0.01967454638996291,-0.1080513574162453,3,989,24,6,std_6/sub_24.csv,1
990,-0.24245955,-1.4052005,-2.3553982,-0.039573424,0.9863206,-0.16002154,-0.025564773,0.2559232,0.00170178,-0.8615993767223944,0.12058360323305413,0.0032824573808984863,3,990,24,6,std_6/sub_24.csv,1
991,-0.24067964,-1.4075681,-2.3652346,-0.03873924,0.9867077,-0.15782015,-0.07218861,0.20414056,-0.04276908,-0.49670124757611095,0.11776836840598122,0.2691871678799867,3,991,24,6,std_6/sub_24.csv,1
992,-0.26315266,-1.4097747,-2.3961666,-0.04170216,0.987064,-0.15480596,-0.05979575,0.13598272,-0.045845866,-0.3682821618864121,-0.022997493500346702,0.069295919984456,3,992,24,6,std_6/sub_24.csv,1
993,-0.27707756,-1.4110968,-2.4153864,-0.043503337,0.9872752,-0.15295556,-0.032017622,0.08349593,-0.013798606,-0.0037139244243184375,-0.06011427290375751,0.2473965734506147,3,993,24,6,std_6/sub_24.csv,1
994,-0.28235054,-1.4130917,-2.4237304,-0.04375457,0.9875899,-0.15083674,-0.017656403,0.042283133,0.020570477,-0.12958848777308513,0.015681573842282873,0.2930415523089796,3,994,24,6,std_6/sub_24.csv,1
995,-0.2865668,-1.4134465,-2.427603,-0.044296965,0.9876462,-0.1503056,0.0031573856,-0.039218213,0.054542366,0.010164214486962073,-0.12383923683853243,0.11950968690541193,3,995,24,6,std_6/sub_24.csv,1
996,-0.27261513,-1.411909,-2.4093907,-0.042602204,0.98740375,-0.152382,0.030298108,-0.10246959,0.080801964,-0.06984378075561935,0.05491424786177971,0.047388510046723537,3,996,24,6,std_6/sub_24.csv,1
997,-0.2708019,-1.4104311,-2.4010062,-0.042715147,0.9871694,-0.15385422,0.022370242,-0.13985302,0.037650153,0.0621184383975136,-0.026222475975339103,0.10920242712722554,3,997,24,6,std_6/sub_24.csv,1
998,-0.2580306,-1.4099953,-2.3802443,-0.04085555,0.9870994,-0.15481493,0.025277715,-0.16791578,0.044642556,0.19808464122864597,0.03362907166832487,0.07834956358738353,3,998,24,6,std_6/sub_24.csv,1
999,-0.24546422,-1.4091598,-2.359497,-0.03910935,0.9869655,-0.15610242,0.021178802,-0.15626162,0.027045362,0.2076186051367238,0.07406382887450547,0.02116117184333653,3,999,24,6,std_6/sub_24.csv,1
1000,-0.23182832,-1.4088897,-2.3377361,-0.03703562,0.986922,-0.15689543,0.023694744,-0.1696449,0.003140802,0.45132708446382924,-0.014943515559258286,0.10173639212087417,3,1000,24,6,std_6/sub_24.csv,1
1001,-0.19966783,-1.4078493,-2.2992396,-0.032177314,0.9867538,-0.15899478,0.038746253,-0.09207329,0.032522395,0.7010179635429608,-0.06820631499310655,-0.06909649010242737,3,1001,24,6,std_6/sub_24.csv,1
1002,-0.17074762,-1.4052308,-2.2672946,-0.02800441,0.9863252,-0.16242172,0.06490239,-0.040262327,0.06878436,0.6697919778167807,-0.09946377443586665,-0.14663646363410118,3,1002,24,6,std_6/sub_24.csv,1
1003,-0.1315809,-1.4026604,-2.2282295,-0.021957172,0.98589844,-0.16588953,0.06271534,0.05338631,0.053262684,0.5710472649586218,0.09962237960196761,-0.02871375256514733,3,1003,24,6,std_6/sub_24.csv,1
1004,-0.10045059,-1.4010535,-2.2032144,-0.016941538,0.98562825,-0.16808587,0.041917246,0.16780175,0.01009818,0.545691788248159,0.021786787488052867,0.05179249955455239,3,1004,24,6,std_6/sub_24.csv,1
1005,-0.093294814,-1.4004331,-2.2069135,-0.01579408,0.98552305,-0.16879864,0.0056158565,0.25020915,-0.028744211,0.04412686076614331,-0.029660993681012895,-0.02919942711166061,3,1005,24,6,std_6/sub_24.csv,1
1006,-0.10600139,-1.3996041,-2.2328334,-0.018026596,0.9853821,-0.16940904,0.005715895,0.2502354,-0.11928473,-0.3732688157672303,0.300316381929798,-0.166488770750016,3,1006,24,6,std_6/sub_24.csv,1
1007,-0.13520981,-1.3996655,-2.2746778,-0.02295387,0.98539287,-0.16873929,-0.0428563,0.24033166,-0.14836486,0.032676723542094985,0.04692066090719187,-0.10897659388578368,3,1007,24,6,std_6/sub_24.csv,1
1008,-0.17388417,-1.4005471,-2.3267655,-0.029314565,0.9855429,-0.16687773,-0.05900331,0.27138868,-0.1549121,0.05762210333625534,-0.09657734675347214,-0.23797546223598182,3,1008,24,6,std_6/sub_24.csv,1
1009,-0.20244281,-1.4003974,-2.371037,-0.034095973,0.9855172,-0.1661101,-0.028541028,0.32759303,-0.11993383,0.3341304630500082,-0.07976663462882107,-0.27489337018697707,3,1009,24,6,std_6/sub_24.csv,1
1010,-0.20092584,-1.3992833,-2.386868,-0.03405948,0.98532796,-0.1672435,-0.0014541593,0.34082493,-0.019497868,0.2875404918320652,-0.12498081466172072,-0.24539215751826612,3,1010,24,6,std_6/sub_24.csv,1
1011,-0.19203036,-1.3964943,-2.3948576,-0.033102997,0.9848479,-0.17022868,0.018432766,0.343535,0.0019955388,0.04548383934347918,0.06947979294373618,-0.1254238792044721,3,1011,24,6,std_6/sub_24.csv,1
1012,-0.195643,-1.3951398,-2.4147496,-0.03396611,0.9846124,-0.17142743,-0.012067046,0.3047576,-0.030379973,-0.26239061583374135,0.050066022560436796,-0.07290788091621368,3,1012,24,6,std_6/sub_24.csv,1
1013,-0.21362586,-1.3944242,-2.4459922,-0.037205532,0.9844866,-0.17146224,-0.009465011,0.23120978,-0.08895609,-0.37751609136665787,-0.04553531579314334,-0.07814209858116823,3,1013,24,6,std_6/sub_24.csv,1
1014,-0.23788895,-1.3938024,-2.4794858,-0.04148294,0.98437715,-0.17112318,-0.014143476,0.1253685,-0.09346028,0.07911538317007064,0.0531291232323974,0.019536942756815612,3,1014,24,6,std_6/sub_24.csv,1
1015,-0.27856207,-1.3931623,-2.5242336,-0.04859724,0.9842645,-0.16987847,-0.07561664,0.054358575,-0.11019421,-0.1419371445502898,0.1497158198635761,-0.18501104853445494,3,1015,24,6,std_6/sub_24.csv,1
1016,-0.32401747,-1.393462,-2.5720873,-0.056156784,0.9843172,-0.16724047,-0.07518642,0.014527824,-0.11663679,0.15198678762821505,-0.09888702976618172,-0.0931812947171984,3,1016,24,6,std_6/sub_24.csv,1
1017,-0.34212452,-1.394524,-2.5901065,-0.05883517,0.98450434,-0.16518861,-0.04286921,-0.018117713,-0.04163786,0.25162099520593484,-0.06761934783113056,0.013780705589189767,3,1017,24,6,std_6/sub_24.csv,1
1018,-0.34013426,-1.3965117,-2.5879307,-0.057847522,0.9848508,-0.16347843,-0.017693296,-0.013064301,0.016626444,0.10047098899160403,-0.09069544416856731,0.13429280028105892,3,1018,24,6,std_6/sub_24.csv,1
1019,-0.34098434,-1.397154,-2.5863605,-0.05777958,0.9849622,-0.16281694,0.008018463,-0.0637214,0.035958096,-0.0858807563214269,0.01805417277031302,0.08781077516632521,3,1019,24,6,std_6/sub_24.csv,1
1020,-0.3447578,-1.3971528,-2.5862126,-0.05838971,0.98496175,-0.16261262,0.015202526,-0.08588287,0.056729548,-0.13736669400022156,-0.09915357720096508,0.1320125405343432,3,1020,24,6,std_6/sub_24.csv,1
1021,-0.34509593,-1.3960934,-2.5789824,-0.058801204,0.98477834,-0.16356254,0.04357492,-0.18327658,0.10211479,-0.20905093719464996,-0.058667543564352526,0.08848906560016706,3,1021,24,6,std_6/sub_24.csv,1
1022,-0.33592433,-1.3951242,-2.557598,-0.057611473,0.9846098,-0.16500747,0.059071638,-0.2650534,0.124625795,-0.11318235882132227,-0.025213275434760027,0.12215717753789172,3,1022,24,6,std_6/sub_24.csv,1
1023,-0.3165784,-1.3940679,-2.5222692,-0.05473263,0.9844242,-0.16706972,0.06653053,-0.32736793,0.13474481,-0.01636411664946814,0.07273473813595838,0.05610480173983601,3,1023,24,6,std_6/sub_24.csv,1
1024,-0.30054444,-1.3931549,-2.4889445,-0.052312754,0.98426336,-0.16879268,0.048764423,-0.33253667,0.09912918,0.022001131196214996,0.060126452336501,0.06687738689781741,3,1024,24,6,std_6/sub_24.csv,1
1025,-0.28807604,-1.3923289,-2.4601274,-0.05043657,0.9841166,-0.1702017,0.048791084,-0.3028761,0.08053225,0.26961991563221943,-0.014055414950205776,0.02984943554829428,3,1025,24,6,std_6/sub_24.csv,1
1026,-0.27478242,-1.3918374,-2.4319265,-0.04830005,0.98402977,-0.1713354,0.042090006,-0.29263824,0.084965445,-0.04703715753089474,-0.032001999481311015,0.09319423024739885,3,1026,24,6,std_6/sub_24.csv,1
1027,-0.2866466,-1.3907896,-2.4276671,-0.050624356,0.9838423,-0.17172527,0.032931335,-0.3252454,0.026257388,-0.03036859242230582,0.07960353703671523,0.05390489539341602,3,1027,24,6,std_6/sub_24.csv,1
1028,-0.29304838,-1.390278,-2.4177015,-0.05186174,0.9837508,-0.17189139,-0.017776487,-0.32306007,0.030443398,0.2350863455060923,0.02648378161502575,-0.14841566600659029,3,1028,24,6,std_6/sub_24.csv,1
1029,-0.29725295,-1.389753,-2.4070244,-0.05274251,0.983656,-0.1721552,-0.026843445,-0.26902115,0.0045098006,0.11153303446498831,-0.0885335813131589,-0.2844586176007805,3,1029,24,6,std_6/sub_24.csv,1
1030,-0.30682194,-1.3902576,-2.4056957,-0.054228656,0.98374736,-0.17117795,-0.00966443,-0.18024488,-0.011532547,0.2165012489865172,0.13191917452462382,0.0017147452588202178,3,1030,24,6,std_6/sub_24.csv,1
1031,-0.3090173,-1.3918647,-2.4014456,-0.05413279,0.98403454,-0.16954586,-0.024681741,-0.094249405,0.019137237,-0.03218440228915595,-0.055727252986428076,0.15092094453247487,3,1031,24,6,std_6/sub_24.csv,1
1032,-0.3183086,-1.3934348,-2.4063044,-0.055209823,0.9843125,-0.16757023,-0.01261748,-0.092882924,0.01183847,-0.46807692921417654,0.028702009284153094,0.17452101574282958,3,1032,24,6,std_6/sub_24.csv,1
1033,-0.33563715,-1.3943553,-2.4176326,-0.057822995,0.9844748,-0.16573428,-0.053379904,-0.14338267,-0.043437243,-0.5308925775085902,0.11779826178896488,0.36717048451909473,3,1033,24,6,std_6/sub_24.csv,1
1034,-0.3743719,-1.397297,-2.4487312,-0.06311823,0.9849867,-0.16067058,-0.0939033,-0.16357088,-0.082365826,-0.562979024820283,0.04483496528688139,0.19340082880898243,3,1034,24,6,std_6/sub_24.csv,1
1035,-0.42861396,-1.397897,-2.4959645,-0.071511835,0.98508966,-0.15648174,-0.08560552,-0.13238348,-0.08959588,-0.6085268769855161,0.047464766019600896,0.1035643047423794,3,1035,24,6,std_6/sub_24.csv,1
1036,-0.4943332,-1.3981011,-2.5550225,-0.08152199,0.98512506,-0.1512657,-0.11409215,-0.14642991,-0.10972001,-0.7123732299348988,-0.005941305681177151,0.22863418252454262,3,1036,24,6,std_6/sub_24.csv,1
1037,-0.5349865,-1.3982806,-2.5887208,-0.087520905,0.98515594,-0.14768325,-0.07601073,-0.16290295,-0.064588286,-0.3208494234999457,-0.2611567200667194,0.06719478810591144,3,1037,24,6,std_6/sub_24.csv,1
1038,-0.5346032,-1.3993142,-2.5781195,-0.08696156,0.9853333,-0.14684111,0.011080379,-0.24684526,0.07809963,-0.2994172015114398,-0.14775243048230166,0.07181904143550655,3,1038,24,6,std_6/sub_24.csv,1
1039,-0.5034129,-1.4003736,-2.5336413,-0.08181338,0.98551315,-0.14857005,0.07423172,-0.2448493,0.1695047,-0.3562367513081108,-0.029871632080726306,0.20480821929862236,3,1039,24,6,std_6/sub_24.csv,1
1040,-0.4472965,-1.4013741,-2.4648185,-0.072972514,0.9856841,-0.15203518,0.09252787,-0.24077019,0.22708254,-0.43026850745861184,-0.044348735299021405,0.15703109234962576,3,1040,24,6,std_6/sub_24.csv,1
1041,-0.37294847,-1.398661,-2.3762553,-0.062392317,0.9852205,-0.1595216,0.12704957,-0.29391322,0.26232883,-0.42831547915565177,-0.00022692148269210958,-0.15205570048463893,3,1041,24,6,std_6/sub_24.csv,1
1042,-0.29735762,-1.3967015,-2.2822282,-0.050791085,0.9848846,-0.16562553,0.055745427,-0.37203887,0.2952704,-0.35857580942765077,0.26382170747166833,-0.015890303756965384,3,1042,24,6,std_6/sub_24.csv,1
1043,-0.24336185,-1.3974105,-2.2097297,-0.041556485,0.98500645,-0.16743985,0.07574702,-0.31793243,0.17606038,-0.24281287531235637,0.010245140662102014,0.34678037289773916,3,1043,24,6,std_6/sub_24.csv,1
1044,-0.23425524,-1.397121,-2.1851742,-0.04013536,0.9849572,-0.1680961,-0.02155214,-0.28662142,0.0120931845,-0.2852425973203504,0.08586616294486366,0.43933376222624415,3,1044,24,6,std_6/sub_24.csv,1
1045,-0.2537824,-1.4017712,-2.1927807,-0.04223074,0.98574936,-0.16283208,-0.11208853,-0.21264018,-0.026842566,0.13969427677063978,0.25100226665032127,0.04569460226494417,3,1045,24,6,std_6/sub_24.csv,1
1046,-0.23660503,-1.4036639,-2.165604,-0.039023504,0.9860667,-0.16174637,0.063679576,-0.17995201,0.15114151,0.5674297617755323,-0.3821930671054851,-0.5372184734820428,3,1046,24,6,std_6/sub_24.csv,1
1047,-0.1419137,-1.3958335,-2.0624557,-0.024594879,0.9847319,-0.17230687,0.3349483,-0.14767209,0.4597248,0.817985177500961,-0.6958120960504922,-0.7514778708570401,3,1047,24,6,std_6/sub_24.csv,1
1048,0.011472568,-1.3775657,-1.890773,0.0021618577,0.98139095,-0.19205843,0.42332292,-0.43659115,0.6765344,0.11227229323949717,-0.06786010230578544,-0.10319447887401871,3,1048,24,6,std_6/sub_24.csv,1
1049,0.13656287,-1.3569046,-1.7451199,0.028916642,0.97721034,-0.21027473,0.29292473,-0.19237156,0.5160349,-0.1436149671029941,0.41326100318586,0.3136138671357687,3,1049,24,6,std_6/sub_24.csv,1
1050,0.2091539,-1.3450012,-1.6682756,0.046457946,0.9746184,-0.21903883,0.092219405,-0.00042632525,0.27642563,-0.3539507116065577,0.5066330178976065,0.07533313019335874,3,1050,24,6,std_6/sub_24.csv,1
1051,0.25049964,-1.3411323,-1.6279483,0.056429856,0.9737431,-0.2205461,0.0006714925,0.11589718,0.1197079,-0.4517868266433846,0.19070520066928692,-0.09211509692683502,3,1051,24,6,std_6/sub_24.csv,1
1052,0.26234776,-1.3419446,-1.6262323,0.05882626,0.9739287,-0.21911305,-0.016276125,0.24540855,0.024352241,-0.44374185423048057,0.28031758346605273,-0.4974985527495867,3,1052,24,6,std_6/sub_24.csv,1
1053,0.26428574,-1.3431169,-1.6329648,0.058954284,0.97419333,-0.21788666,-0.046981197,0.13515969,0.03192687,-0.3261348827756165,-0.08578934097402639,-0.7883832282829215,3,1053,24,6,std_6/sub_24.csv,1
1054,0.27444693,-1.344727,-1.6288403,0.060744517,0.9745561,-0.21577057,-0.051122367,0.12986022,-0.01385078,0.20872724098780643,-0.20965844944372766,-0.5448869173859988,3,1054,24,6,std_6/sub_24.csv,1
1055,0.28424352,-1.3476635,-1.6266481,0.06204521,0.97520876,-0.21241665,-0.09014527,0.17187095,0.022803355,0.6673091772238042,-0.05789169921364876,-0.08276567994404228,3,1055,24,6,std_6/sub_24.csv,1
1056,0.3121349,-1.3525174,-1.6059196,0.066504054,0.97627324,-0.20609827,-0.12094458,0.105030194,0.06439163,0.13515524834129097,0.009124746273871505,-0.5836628456386452,3,1056,24,6,std_6/sub_24.csv,1
1057,0.32039893,-1.3565105,-1.5991101,0.06695655,0.97712797,-0.2018353,-0.06146085,0.006722684,-0.06365143,0.4248671148912418,0.09571526547607201,-0.05212551305538083,3,1057,24,6,std_6/sub_24.csv,1
1058,0.30562115,-1.362436,-1.6187323,0.06225855,0.97837335,-0.19727975,-0.13338096,0.18490887,-0.12187304,0.8929092688827899,0.06335153599388121,0.37888112946420216,3,1058,24,6,std_6/sub_24.csv,1
1059,0.31762782,-1.373006,-1.6214633,0.061355308,0.9805018,-0.18666866,-0.22614422,0.34628484,-0.04111734,0.5947546546341658,-0.1481113635002449,-0.2473273811601306,3,1059,24,6,std_6/sub_24.csv,1
1060,0.33596164,-1.3815342,-1.6171144,0.06203901,0.9821446,-0.17762393,-0.09506614,0.17274512,-0.04661382,0.07252283711285061,-0.46964910965061607,-0.5590320368713668,3,1060,24,6,std_6/sub_24.csv,1
1061,0.32903087,-1.383857,-1.6259028,0.06004682,0.9825774,-0.1758745,-0.011080324,-0.025225954,-0.03676087,0.6843323881072528,-0.1817877518416547,-0.1912035966383457,3,1061,24,6,std_6/sub_24.csv,1
1062,0.33356225,-1.3850894,-1.624439,0.0604643,0.98280704,-0.17447275,-0.044302378,0.165856,0.032034326,0.8781606592228326,0.08794200475072561,0.17220392919619476,3,1062,24,6,std_6/sub_24.csv,1
1063,0.36691236,-1.3880702,-1.6045382,0.065177426,0.983352,-0.16960627,-0.08438067,0.33308467,-0.0018160748,0.38590293313216684,0.1883707324043783,0.1291092697028223,3,1063,24,6,std_6/sub_24.csv,1
1064,0.39953986,-1.3923644,-1.5896397,0.06904947,0.9841247,-0.16351536,-0.05893423,0.3449537,-0.015727567,0.22795246672861771,-0.2696731356977456,0.0399232412357541,3,1064,24,6,std_6/sub_24.csv,1
1065,0.42893773,-1.3923281,-1.5771292,0.07383464,0.98411644,-0.16142775,-0.00020964071,0.35185927,0.016721036,0.6694699997394008,-0.04271342828073473,0.12794387883075597,3,1065,24,6,std_6/sub_24.csv,1
1066,0.47394806,-1.3912373,-1.5517812,0.0815137,0.98392296,-0.1589222,-0.013630539,0.40163535,0.04702994,0.23168136187432845,0.025706991374760377,0.040590685636819585,3,1066,24,6,std_6/sub_24.csv,1
1067,0.49513078,-1.3905919,-1.5473475,0.085162185,0.9838075,-0.15769513,-0.005656858,0.28465158,0.054866094,-0.27478184010676143,0.017796502706713364,-0.08193012234226826,3,1067,24,6,std_6/sub_24.csv,1
1068,0.5030652,-1.3916644,-1.5507759,0.085903585,0.98399836,-0.15611164,-0.022414299,0.2034196,5.576026e-05,-0.08556089116683721,0.10442775177743144,0.010720302978848548,3,1068,24,6,std_6/sub_24.csv,1
1069,0.50309676,-1.3937099,-1.5594486,0.084935404,0.9843623,-0.15432659,-0.021165624,0.14973909,-0.03905347,-0.22259729173606063,-0.03196376631625637,0.17755032968337855,3,1069,24,6,std_6/sub_24.csv,1
1070,0.48472166,-1.4001244,-1.5827572,0.07914635,0.98546886,-0.15028632,-0.011222641,0.049671847,-0.11151202,-0.13642289224801935,0.21285593614862183,0.5018985970669504,3,1070,24,6,std_6/sub_24.csv,1
1071,0.45187044,-1.4061918,-1.6184337,0.07154645,0.98648506,-0.14741188,-0.036801483,0.071338296,-0.13378903,0.09390113196239767,0.04137788390283273,0.47203974013332295,3,1071,24,6,std_6/sub_24.csv,1
1072,0.4360723,-1.4114456,-1.6401157,0.06702811,0.98732936,-0.1438333,-0.033312686,0.12475703,-0.11074474,0.037670409055373145,-0.15011228279568775,0.3907768231949111,3,1072,24,6,std_6/sub_24.csv,1
1073,0.41124433,-1.4151673,-1.6713583,0.061956853,0.98791534,-0.14207436,-0.0051668086,0.11372516,-0.12416358,0.031385806633900254,0.20655985698342624,0.21405839322127096,3,1073,24,6,std_6/sub_24.csv,1
1074,0.39199397,-1.4177989,-1.6945851,0.058230042,0.9883183,-0.14084478,-0.017422395,0.014345281,-0.08720602,0.20869507261313677,-0.1779216421363334,0.17096835653088396,3,1074,24,6,std_6/sub_24.csv,1
1075,0.38170743,-1.4173789,-1.7033291,0.056916825,0.98825437,-0.14181879,0.004078273,-0.04392871,-0.010731276,0.09397682563233846,0.0076081470579725695,-0.20813909854153603,3,1075,24,6,std_6/sub_24.csv,1
1076,0.38267475,-1.4142165,-1.7005908,0.058237396,0.9877667,-0.1446621,0.041127555,-0.048498135,0.043397598,0.08397102405488913,-0.16727824154109405,-0.21399694441859762,3,1076,24,6,std_6/sub_24.csv,1
1077,0.37285948,-1.4088368,-1.7049227,0.05873008,0.98691267,-0.15017997,0.10466281,-0.1388493,0.013431292,-0.04400269323730754,-0.13098256800803315,0.09864820700250529,3,1077,24,6,std_6/sub_24.csv,1
1078,0.36704814,-1.4057791,-1.7075518,0.05895777,0.9864156,-0.1533208,0.054726142,0.019403722,-0.010636132,0.3802250418402545,0.2431864397097193,0.37476480926884465,3,1078,24,6,std_6/sub_24.csv,1
1079,0.3598232,-1.4061463,-1.7199444,0.057705514,0.9864756,-0.15342768,0.0039903983,0.12966123,-0.06338468,-0.2271968248630246,0.07246741684892238,0.06191119100543251,3,1079,24,6,std_6/sub_24.csv,1
1080,0.3255122,-1.4079998,-1.7597208,0.05184076,0.9867778,-0.15355267,0.005622963,0.082625434,-0.123229675,-0.23657837309141327,0.14704099329662354,0.08126489074606846,3,1080,24,6,std_6/sub_24.csv,1
